,database_name,table_name,original_column_name,gold_column_description,llm_column_description,judgement
496,european_football_2,League,id,This is the unique identifier for each league.,"The 'id' column serves as a unique identifier for each league, acting as the primary key to ensure distinct references when linked to other tables.",4
497,european_football_2,League,country_id,This is the unique identifier for the country associated with the league.,The 'country_id' column contains a unique identifier for each country that a league is associated with.,3
498,european_football_2,League,name,The name of the league.,Stores the name of the league.,3
499,european_football_2,Country,id,This is the unique identifier for each country.,The 'id' column serves as a unique identifier for each country.,3
500,european_football_2,Country,name,The name of the country.,Stores the name of the country.,4
501,european_football_2,Player_Attributes,id,Unique identifier for each player attribute record.,A unique identifier for each player's attribute record.,4
502,european_football_2,Player_Attributes,player_fifa_api_id,The unique identifier for a player in the FIFA API.,Unique identifier for a player in the FIFA API.,4
503,european_football_2,Player_Attributes,player_api_id,The unique identifier for the player in the API.,"The player_api_id column is a unique identifier for each player, acting as a primary key to reference player details from the Player table.",4
504,european_football_2,Player_Attributes,date,The date when the player's attributes were recorded.,The date column records when a player's attributes were assessed.,4
505,european_football_2,Player_Attributes,overall_rating,The overall rating of the player.,Describes a player's overall ability rating.,4
506,european_football_2,Player_Attributes,potential,The potential rating of the player.,The potential column indicates a player's maximum overall rating they could achieve.,3
507,european_football_2,Player_Attributes,preferred_foot,The player's preferred foot for playing when attacking.,"Indicates the preferred foot of a player, such as ""right"" or ""left"".",2
508,european_football_2,Player_Attributes,attacking_work_rate,The player's attacking work rate.,Describes a player's work rate when attacking.,4
509,european_football_2,Player_Attributes,defensive_work_rate,The player's defensive work rate.,"Describes a player's defensive work rate, indicating their level of defensive involvement and intensity.",3
510,european_football_2,Player_Attributes,crossing,The player's crossing ability score.,Describes a player's ability to deliver accurate crosses into the box.,2
511,european_football_2,Player_Attributes,finishing,The player's ability to finish scoring opportunities.,Describes a player's ability to finish goal-scoring opportunities.,4
512,european_football_2,Player_Attributes,heading_accuracy,The player's accuracy in heading the ball.,Describes a player's accuracy in directing a ball with their head.,3
513,european_football_2,Player_Attributes,short_passing,The player's short passing ability score.,Describes a player's ability to make short passes.,2
514,european_football_2,Player_Attributes,volleys,The player's volley score.,Describes a player's ability to strike the ball out of the air.,3
515,european_football_2,Player_Attributes,dribbling,The player's dribbling ability score.,Describes a player's ability to control the ball while maneuvering on the field.,2
516,european_football_2,Player_Attributes,curve,The player's ability to curve the ball.,Describes a player's ability to curve the ball when shooting or passing.,3
517,european_football_2,Player_Attributes,free_kick_accuracy,The player's accuracy in taking free kicks.,Describes a player's accuracy when taking free kicks.,4
518,european_football_2,Player_Attributes,long_passing,The player's long passing score.,Describes a player's ability to make long passes.,2
519,european_football_2,Player_Attributes,ball_control,The player's ball control score.,Describes a player's ability to control the ball.,3
520,european_football_2,Player_Attributes,acceleration,The player's acceleration score.,"Acceleration rating of a player, on a scale of 1 to 100.",4
521,european_football_2,Player_Attributes,sprint_speed,The player's sprint speed.,"Describes a player's sprint speed, rated on a scale.",3
522,european_football_2,Player_Attributes,agility,The player's agility rating.,"Describes a player's agility rating, a measure of their speed, balance, and change of direction abilities.",3
523,european_football_2,Player_Attributes,reactions,The player's reactions score.,"Describes a player's ability to react to in-game situations, such as intercepting passes or responding to an opponent's movement.",3
524,european_football_2,Player_Attributes,balance,The player's balance score.,"Describes a player's balance attribute, indicating their stability and ability to maintain posture while moving or interacting with the ball.",3
525,european_football_2,Player_Attributes,shot_power,The player's shot power rating.,Describes the player's ability to shoot with power.,3
526,european_football_2,Player_Attributes,jumping,The player's jumping ability score.,Describes a player's ability to jump.,2
527,european_football_2,Player_Attributes,stamina,The player's stamina score.,"Describes a player's endurance and energy levels, indicating their ability to maintain performance throughout a match.",3
528,european_football_2,Player_Attributes,strength,The player's strength score.,"Describes a player's physical strength, likely impacting their ability to compete for balls and hold off defenders.",3
529,european_football_2,Player_Attributes,long_shots,The player's long shots score.,Describes a player's ability to shoot from distance.,3
530,european_football_2,Player_Attributes,aggression,The player's aggression score.,"Describes a player's aggression level, indicating their tendency to commit fouls and challenge for the ball.",3
531,european_football_2,Player_Attributes,interceptions,The player's ability to intercept passes.,Indicates a player's ability to intercept passes and loose balls.,3
532,european_football_2,Player_Attributes,positioning,The player's positioning score.,Describes a player's ability to position themselves on the field.,2
533,european_football_2,Player_Attributes,vision,The player's vision score.,Describes a player's ability to pick out a pass and includes their peripheral vision and ability to read the game.,3
534,european_football_2,Player_Attributes,penalties,The player's penalties score.,Describes a player's ability to score penalties.,2
535,european_football_2,Player_Attributes,marking,The player's marking score.,Describes a player's ability to mark an opponent.,3
536,european_football_2,Player_Attributes,standing_tackle,The player's ability to perform standing tackles.,Describes a player's ability to tackle an opponent while standing.,4
537,european_football_2,Player_Attributes,sliding_tackle,The player's sliding tackle score.,Describes a player's ability to perform sliding tackles.,3
538,european_football_2,Player_Attributes,gk_diving,The player's goalkeeping diving ability score.,"Describes a goalkeeper's diving ability, rated from 1 to 100.",3
539,european_football_2,Player_Attributes,gk_handling,The player's goalkeeping handling score.,Describes the goalkeeping handling ability of a player on a scale.,3
540,european_football_2,Player_Attributes,gk_kicking,The player's goalkeeping kicking score.,Describes the goalkeeping kicking ability of a player.,3
541,european_football_2,Player_Attributes,gk_positioning,The player's goalkeeper positioning score.,Describes the goalkeeping positioning ability of a player.,2
542,european_football_2,Player_Attributes,gk_reflexes,The player's goalkeeping reflexes score.,Describes the goalkeeper's reflexes and ability to make saves.,3
543,european_football_2,Team,id,This is the unique identifier for each team.,A unique identifier for each team.,4
544,european_football_2,Team,team_api_id,The unique identifier for the team in the API.,A unique identifier for each team.,4
545,european_football_2,Team,team_fifa_api_id,The unique identifier for the team in the FIFA API.,"Unique identifier for each team, referencing the FIFA API.",4
546,european_football_2,Team,team_long_name,The full name of the team.,Stores the full name of the team.,4
547,european_football_2,Team,team_short_name,The abbreviated name of the team.,Abbreviation for the team's name.,4
548,european_football_2,Team_Attributes,id,Unique identifier for each team attribute record.,Primary key to uniquely identify each record of team attributes.,4
549,european_football_2,Team_Attributes,team_fifa_api_id,The unique identifier for the team in the FIFA API.,"Identifies a team in the context of its attributes, such as build-up play style, chance creation, and defensive strategy.",1
550,european_football_2,Team_Attributes,team_api_id,The unique identifier for the team in the API.,"The `team_api_id` column is a unique identifier for each team, used to reference and join data across tables.",3
551,european_football_2,Team_Attributes,date,The date when the team attributes were recorded.,The date column indicates when the team attributes were recorded.,3
552,european_football_2,Team_Attributes,buildUpPlaySpeed,The score of the build up play speed for the team.,"Describes the speed at which the team builds up play, with values ranging from a scale of slow to fast.",2
553,european_football_2,Team_Attributes,buildUpPlaySpeedClass,This is the classification of the team's build-up play speed.,"Describes the speed at which a team builds up play, with values such as ""Balanced"", ""Fast"", or ""Slow"".",4
554,european_football_2,Team_Attributes,buildUpPlayDribbling,The tendency or frequency of dribbling during build-up play for the team.,"Describes the dribbling style used by the team during build-up play, with options like ""None"", ""Little"", ""Normal"", and ""Lots"".",3
555,european_football_2,Team_Attributes,buildUpPlayDribblingClass,The dribbling class during the build-up play for the team.,"Describes the dribbling style of a team's build-up play, with values such as ""Little"", ""Normal"", or ""None"".",3
556,european_football_2,Team_Attributes,buildUpPlayPassing,The build up play passing score for the team.,"Describes the team's passing strategy during build-up play, with values indicating the style and frequency of passing.",3
557,european_football_2,Team_Attributes,buildUpPlayPassingClass,The passing style used by the team during the build-up play.,"Describes the passing style of a team's build-up play, with options like ""Mixed"", ""Short"", or ""Long"".",4
558,european_football_2,Team_Attributes,buildUpPlayPositioningClass,The degree of organization or freedom of movement a team has in the first two-thirds of the pitch during build-up play.,Describes the positioning strategy used by the team during build-up play.,2
559,european_football_2,Team_Attributes,chanceCreationPassing,The score of the team's passing strategy during chance creation.,Describes the team's passing ability when creating goal-scoring chances.,2
560,european_football_2,Team_Attributes,chanceCreationPassingClass,The classification of the team's passing strategy during chance creation.,"Describes the passing style of a team's chance creation strategy, indicating whether it is normal, mixed, or another type.",3
561,european_football_2,Team_Attributes,chanceCreationCrossing,The score of the team's crosses into the box during chance creation.,Describes the team's tendency to create chances through crossing.,1
562,european_football_2,Team_Attributes,chanceCreationCrossingClass,The classification of the team's crosses into the box during chance creation.,"Describes the team's crossing approach during chance creation, with values like ""Normal"" or ""Lots"".",2
563,european_football_2,Team_Attributes,chanceCreationShooting,The frequency of shooting opportunities created by the team.,Describes the team's style of play in terms of shooting during a chance creation.,1
564,european_football_2,Team_Attributes,chanceCreationShootingClass,This is the classification of the team's shooting strategy during chance creation.,Describes the team's style of play in terms of shooting during a match.,2
565,european_football_2,Team_Attributes,chanceCreationPositioningClass,A team's strategy for player positioning during attacking plays.,Describes the positioning class of a team's chance creation strategy.,4
566,european_football_2,Team_Attributes,defencePressure,Indicates the level of pressure applied by the team's defense.,Indicates the level of pressure applied by a team's defense.,4
567,european_football_2,Team_Attributes,defencePressureClass,The classification of the team's defensive pressure strategy.,"Indicates the team's defensive pressure style, such as ""Press"" or ""Deep"".",4
568,european_football_2,Team_Attributes,defenceAggression,The level of aggression in a team's defensive tactics.,"Describes the team's defensive aggression level, indicating how aggressively the team defends.",3
569,european_football_2,Team_Attributes,defenceAggressionClass,The classification of a team's defensive aggression level.,"Describes the team's defensive aggression strategy, indicating whether they favor a more aggressive or conservative approach when defending.",4
570,european_football_2,Team_Attributes,defenceTeamWidth,The width of the team's defensive formation.,"Describes the team's defensive width strategy, indicating how compact or stretched the team's defensive line is.",4
571,european_football_2,Team_Attributes,defenceTeamWidthClass,The classification of the team's defensive width strategy.,"Describes the team's defensive width strategy, indicating whether they play with a narrow, wide, or normal defensive formation.",4
572,european_football_2,Team_Attributes,defenceDefenderLineClass,Classification of the defensive line strategy.,"Describes the defensive strategy of the team, specifically the positioning of the defensive line.",2
573,thrombosis_prediction,Examination,ID,The unique identifier for the patient that has been examined.,"Unique identifier for each examination record, referencing the patient's ID in the Patient table.",3
574,thrombosis_prediction,Examination,Examination Date,The date when the examination was conducted.,Records the date of a patient's examination.,4
575,thrombosis_prediction,Examination,aCL IgG,This is the concentration of anti-Cardiolipin antibody (IgG) observed in the examination of the patient.,"Records the immunoglobulin G (IgG) level for the anti-cardiolipin antibody test, indicating the presence of autoimmune antibodies.",3
576,thrombosis_prediction,Examination,aCL IgM,The anti-Cardiolipin antibody (IgM) concentration observed in the examination of the patient.,Records the level of IgM antibodies against anticardiolipin (aCL) in a patient's blood sample.,4
577,thrombosis_prediction,Examination,ANA,The concentration of anti-nucleus antibodies observed in the examination of the patient.,"Stores the Anti-Nuclear Antibody (ANA) test result, indicating the presence of autoantibodies to cell nuclei.",2
578,thrombosis_prediction,Examination,ANA Pattern,The pattern observed in the ANA examination.,"Stores the pattern of antinuclear antibody (ANA) test results, indicating the presence of autoantibodies in the patient's blood. The patterns may include promyelocytic leukemia (P), speckled (S), or other patterns.",3
579,thrombosis_prediction,Examination,aCL IgA,The concentration of anti-Cardiolipin antibody (IgA) observed in the examination of the patient.,Records the immunoglobulin A (IgA) level for anticardiolipin antibodies (aCL) in a patient's examination results.,4
580,thrombosis_prediction,Examination,Diagnosis,The diagnosis given after the examination of the patient.,Records the diagnosis or diagnoses associated with the examination.,3
581,thrombosis_prediction,Examination,KCT,The measure of degree of coagulation observed in the examination of the patient.,"Records the results of the KCT (Kappa Light Chain) test, indicating the presence or absence of certain antibodies.",1
582,thrombosis_prediction,Examination,RVVT,This is a measure of the degree of coagulation observed in the examination of the patient.,"Indicates the result of the Russell Viper Venom Time (RVVT) test, which assesses blood coagulation and aids in diagnosing lupus anticoagulant (LAC) and other coagulation disorders.",3
583,thrombosis_prediction,Examination,LAC,The presence of lupus anticoagulant (LAC) observed in the examination of the patient.,"Records the result of the Lupus Anticoagulant (LAC) test, indicating the presence or absence of lupus anticoagulants in the patient's blood.",3
584,thrombosis_prediction,Examination,Symptoms,Details about other symptoms observed in the examination of the patient.,Describes the symptoms experienced by the patient.,3
585,thrombosis_prediction,Examination,Thrombosis,The degree of thrombosis observed in the examination of the patient.,"Indicates the presence of thrombosis (blood clot) in the patient, represented as a binary value.",2
586,thrombosis_prediction,Laboratory,ID,Identification of the patient assosiated with the laboratory test.,Uniquely identifies each laboratory record and is a foreign key referencing the patient ID in the Patient table.,3
587,thrombosis_prediction,Laboratory,Date,The date of the laboratory tests.,Records the date of a patient's laboratory test results.,3
588,thrombosis_prediction,Laboratory,GOT,The AST glutamic oxaloacetic transaminase level observed in the laboratory test.,"Stores the GOT (Glutamic-Oxaloacetic Transaminase) levels in a patient's blood, which is an enzyme that indicates liver health.",3
589,thrombosis_prediction,Laboratory,GPT,The level of ALT glutamic pyruvic transaminase observed in the laboratory test.,Stores the glutamic-pyruvic transaminase (GPT) levels in a patient's blood.,2
590,thrombosis_prediction,Laboratory,LDH,This is the lactate dehydrogenase level observed in the laboratory test.,"Measures the amount of lactate dehydrogenase (LDH) in the blood, which is an enzyme that plays a role in energy production and is found in various tissues throughout the body.",3
591,thrombosis_prediction,Laboratory,ALP,The level of alkaline phosphatase enzyme observed in the laboratory test.,Stores the Alkaline Phosphatase (ALP) levels in the patient's blood.,3
592,thrombosis_prediction,Laboratory,TP,The total protein level in the blood observed in the laboratory test.,TP column stores the total protein level in a patient's blood sample.,2
593,thrombosis_prediction,Laboratory,ALB,The concentration of albumin in the blood observed in the laboratory test.,ALB column stores the albumin levels in a patient's blood.,2
594,thrombosis_prediction,Laboratory,UA,The uric acid level observed in the laboratory test.,The UA column contains the uric acid level in the patient's blood.,3
595,thrombosis_prediction,Laboratory,UN,The concentration of urea nitrogen in the blood observed in the laboratory test.,"Stores the UN value, representing a specific measurement or test result.",2
596,thrombosis_prediction,Laboratory,CRE,The creatinine level in the blood observed in the laboratory test.,Stores creatinine levels in mg/dL.,2
597,thrombosis_prediction,Laboratory,T-BIL,The total bilirubin level in the blood observed in the laboratory test.,Stores the total bilirubin level in a patient's blood.,2
598,thrombosis_prediction,Laboratory,T-CHO,The total cholesterol level observed in the laboratory test.,Stores the total cholesterol level of a patient.,2
599,thrombosis_prediction,Laboratory,TG,This is the triglyceride level observed in the laboratory test.,Stores the triglyceride levels of patients.,2
600,thrombosis_prediction,Laboratory,CPK,Creatinine phosphokinase levels observed in the laboratory test.,Stores the creatine phosphokinase (CPK) levels in the patient's laboratory results.,4
601,thrombosis_prediction,Laboratory,GLU,The blood glucose level observed in the laboratory test.,Stores glucose levels in mg/dL.,2
602,thrombosis_prediction,Laboratory,WBC,White blood cell count observed in the laboratory test.,Stores the white blood cell count.,2
603,thrombosis_prediction,Laboratory,RBC,The count of red blood cells observed in the laboratory test.,Stores the red blood cell count.,2
604,thrombosis_prediction,Laboratory,HGB,The hemoglobin level in the blood observed in the laboratory test.,Stores the hemoglobin level in grams per deciliter (g/dL) for each laboratory test result.,3
605,thrombosis_prediction,Laboratory,HCT,The percentage of red blood cells in the blood observed in the laboratory test.,"Stores the hematocrit level, indicating the volume percentage of red blood cells in whole blood.",2
606,thrombosis_prediction,Laboratory,PLT,The platelet count observed in the laboratory test.,Stores platelet count.,2
607,thrombosis_prediction,Laboratory,PT,The prothrombin time observed in the laboratory test.,"Stores the PT (Prothrombin Time) test result, indicating the time it takes for blood to clot.",3
608,thrombosis_prediction,Laboratory,APTT,The activated partial prothrombin time observed in the laboratory test.,APTT (Activated Partial Thromboplastin Time) is a measure of the time it takes for a blood sample to clot.,3
609,thrombosis_prediction,Laboratory,FG,The fibrinogen level observed in the laboratory test.,FG column contains fibrinogen levels in a patient's blood.,3
610,thrombosis_prediction,Laboratory,PIC,The PIC observed in the laboratory test.,The PIC column contains numerical data representing a medical measurement or test result.,3
611,thrombosis_prediction,Laboratory,TAT,The turnaround time (TAT) observed in the laboratory test.,"Stores the TAT (Tap and Tapson) test results, indicating the presence of lupus anticoagulant, an immunoglobulin that can cause blood clots.",1
612,thrombosis_prediction,Laboratory,TAT2,The TAT2 observed in the laboratory test.,"Stores the TAT2 (Thrombin-Antithrombin Complex) test result, indicating the presence of a blood clotting disorder.",3
613,thrombosis_prediction,Laboratory,U-PRO,The presence of protein in urine observed in the patient's laboratory test.,"Stores the result of a urine protein test, indicating the presence or absence of protein in the patient's urine.",4
614,thrombosis_prediction,Laboratory,IGG,The IgG level observed in the patient's laboratory test.,"The IGG column contains data on the immunoglobulin G levels of patients, which is a type of antibody.",3
615,thrombosis_prediction,Laboratory,IGA,The Ig A level observed in the patient's laboratory test.,IGA is a column that records the immunoglobulin A (IgA) levels in a patient's laboratory results.,3
616,thrombosis_prediction,Laboratory,IGM,The IgM level observed in the patient's laboratory test.,"Stores immunoglobulin measurements, specifically the IgM isotype, which plays a role in the body's immune response.",3
617,thrombosis_prediction,Laboratory,CRP,C-reactive protein observed in the patient's laboratory test.,"CRP is a measure of C-reactive protein, a marker of inflammation in the body.",3
618,thrombosis_prediction,Laboratory,RA,The Rhuematoid Athritis indicator observed in the laboratory test.,Stores the rheumatoid arthritis (RA) test result.,2
619,thrombosis_prediction,Laboratory,RF,The Rhuematoid Factor observed in the laboratory test.,"Stores the RF (Rheumatoid Factor) test result, a marker for autoimmune diseases like rheumatoid arthritis.",3
620,thrombosis_prediction,Laboratory,C3,The level of complement 3 protein in the blood observed in the patient's laboratory test.,Stores the C3 complement level of a patient.,2
621,thrombosis_prediction,Laboratory,C4,The level of complement 4 in the blood observed in the patient's laboratory test.,Stores the C4 complement protein level in a patient's blood.,2
622,thrombosis_prediction,Laboratory,RNP,The anti-ribonuclear protein levels observed in the patient's laboratory test.,"Stores the value of the RNP test, which detects antibodies to the ribonucleoprotein antigen.",2
623,thrombosis_prediction,Laboratory,SM,The presence of anti-SM antibodies observed in the patient's laboratory test.,"Stores the SM value, which is a specific type of antinuclear antibody (ANA) test result.",2
624,thrombosis_prediction,Laboratory,SC170,The presence of anti-scl70 antibodies observed in the patient's laboratory test.,Stores the SC170 antibody test result for each patient.,2
625,thrombosis_prediction,Laboratory,SSA,The anti-SSA antibody levels observed in the patient's laboratory test.,Stores the presence or absence of SSA antibodies in the patient's laboratory results.,2
626,thrombosis_prediction,Laboratory,SSB,The presence of anti-SSB antibodies observed in the patient's laboratory test.,"Stores the results of the SSB (Sjogrens-syndrome-related antigen B) test, indicating the presence or absence of SSB antibodies.",3
627,thrombosis_prediction,Laboratory,CENTROMEA,The presence of anti-centromere antibodies observed in the patient's laboratory test.,Stores the results of a test for the presence of antibodies against the centromere protein B (CENP-B).,3
628,thrombosis_prediction,Laboratory,DNA,The anti-DNA levels observed in the patient's laboratory test.,Stores DNA test results.,2
629,thrombosis_prediction,Laboratory,DNA-II,The anti-DNA level measured in the patient's laboratory tests.,Stores the DNA-II test results.,2
630,thrombosis_prediction,Patient,ID,This is the unique identifier for each patient.,Unique identifier for each patient.,3
631,thrombosis_prediction,Patient,SEX,The sex of the patient.,"The 'SEX' column indicates the biological sex of each patient, with values of either 'F' or 'M'.",3
632,thrombosis_prediction,Patient,Birthday,The date of birth of the patient.,Stores the birthdate of each patient.,4
633,thrombosis_prediction,Patient,Description,The date when the patient's data was last updated.,"The ""Description"" column provides a brief summary or note about the patient, potentially including relevant medical details or events.",1
634,thrombosis_prediction,Patient,First Date,The date when a patient first visited the hospital.,"The ""First Date"" column records the date of the patient's first visit or admission.",3
635,thrombosis_prediction,Patient,Admission,Indicates whether the patient was admitted to the hospital (+) or followed at the outpatient clinic (-).,Indicates whether the patient has been admitted to the hospital or not.,2
636,thrombosis_prediction,Patient,Diagnosis,The diagnosis of the patient.,The Diagnosis column contains a patient's medical diagnosis or condition.,3
637,toxicology,bond,bond_id,Unique identifier representing bonds within a molecule.,Uniquely identifies each bond and references the associated molecule.,4
638,toxicology,bond,molecule_id,Identifies the molecule in which the bond appears.,Identifies the molecule associated with a specific bond.,4
639,toxicology,bond,bond_type,The type of bond between atoms.,Indicates the type of bond present between atoms in a molecule.,3
640,toxicology,molecule,molecule_id,Unique identifier for each molecule.,A unique identifier for each molecule.,4
641,toxicology,molecule,label,Indicates whether this molecule is carcinogenic.,Stores the polarity of the molecule.,1
642,toxicology,atom,atom_id,The unique identifier for each atom.,"A unique identifier for each atom, used as a primary key to reference and connect atoms within the database.",4
643,toxicology,atom,molecule_id,Identifies the molecule to which the atom belongs.,Identifies the molecule to which the atom belongs.,4
644,toxicology,atom,element,The chemical element to which the atom belongs.,The 'element' column identifies the chemical element of each atom.,4
645,toxicology,connected,atom_id,The ID of the first atom in a bond connection.,"The 'atom_id' column identifies a specific atom within a molecule, serving as a unique identifier to distinguish it from other atoms.",2
646,toxicology,connected,atom_id2,The ID of the second atom in a bond connection.,"The 'atom_id2' column contains the identifier for the second atom involved in a connection, establishing a relationship between two atoms.",3
647,toxicology,connected,bond_id,Identifier for the bond between two atoms.,Identifies the bond that connects two atoms.,4
648,student_club,income,income_id,A unique identifier for each income record.,A unique identifier for each income record.,4
649,student_club,income,date_received,The date the income was received.,The date when income was received.,4
650,student_club,income,amount,The amount of funds received.,Amount of money received.,4
651,student_club,income,source,"The source of the income, such as dues or fundraising activities.","The source of the income, such as dues, fundraising, donations, etc.",3
652,student_club,income,notes,Details about the receipt of funds.,"Contains additional details or notes about the income, such as the reason or context for the transaction.",3
653,student_club,income,link_to_member,Reference to the member who is associated with the income.,Links to the member who is associated with the income.,4
654,student_club,budget,budget_id,A unique identifier for each budget entry.,A unique identifier for each budget record.,4
655,student_club,budget,category,"The area for which the budgeted amount is allocated, such as advertisement, food, or parking.",Indicates the category or type of expense that the budget entry falls under.,2
656,student_club,budget,spent,The total amount spent in the budgeted category for an event.,Tracks the amount of money spent from the allocated budget for a specific category in an event.,4
657,student_club,budget,remaining,The remaining budget after expenditures for the specified category and event.,The amount of money left in a budget category for a specific event.,4
658,student_club,budget,amount,The total budgeted amount for the specified category and event.,The amount of money allocated for a specific budget category.,2
659,student_club,budget,event_status,The status of the event associated with the budget entry.,"Indicates the status of the event linked to the budget, providing context for the budget's progress and whether it is still open for spending.",3
660,student_club,budget,link_to_event,The unique identifier of the event associated with the budget entry.,Links to the event for which the budget is created.,2
661,student_club,attendance,link_to_event,The unique identifier of the event linked to the attendance record.,"Links events to members, indicating attendance.",2
662,student_club,attendance,link_to_member,The unique identifier of the member that attended the event.,Links a member to an event they attended.,2
663,student_club,event,event_id,A unique identifier for each event.,A unique identifier for each event.,4
664,student_club,event,event_name,The name of the event.,The name of the event.,4
665,student_club,event,event_date,The date the event took place or is scheduled to take place.,The date of the event.,2
666,student_club,event,type,"The kind of event, such as game, social, election, meeting, or guest speaker.","The type column indicates the nature or category of an event, providing a concise label that describes the purpose or format of the gathering.",3
667,student_club,event,notes,A free text field for any notes about the event.,Contains additional information or context about the event.,2
668,student_club,event,location,Address where the event was held or is to be held.,The location column indicates the venue or place where an event takes place.,2
669,student_club,event,status,"The status of the event, indicating if it is in planning, opened, or closed.",Indicates the planning or execution stage of an event.,2
670,student_club,expense,expense_id,Unique identifier for each expense.,A unique identifier for each expense record.,3
671,student_club,expense,expense_description,A textual description of the expense items or services for which the money was spent.,Details of the goods or services for which the expense was incurred.,4
672,student_club,expense,expense_date,The date the expense was incurred.,The date when an expense was incurred.,3
673,student_club,expense,cost,The dollar amount spent on an expense.,The cost column records the monetary value of an expense.,3
674,student_club,expense,approved,A true or false value indicating if the expense was approved.,Indicates whether the expense has been approved or not.,3
675,student_club,expense,link_to_member,The member who incurred the expense.,Links to the member who incurred the expense.,3
676,student_club,expense,link_to_budget,The unique identifier of the budget record associated with the expense.,Links to the relevant budget record for the expense.,2
677,student_club,major,major_id,A unique identifier for each major.,Uniquely identifies each major and serves as the primary key for the table.,4
678,student_club,major,major_name,The name of the major.,"Stores the name of a specific field of study, indicating the academic major a member is pursuing.",3
679,student_club,major,department,The name of the department that offers the major.,The department column identifies the academic department associated with a specific major.,3
680,student_club,major,college,The name of the college that houses the department offering the major.,The college column identifies the academic division associated with a specific major.,2
681,student_club,member,member_id,Unique identifier for each member.,A unique identifier for each member.,4
682,student_club,member,first_name,The member's first name.,Stores the first name of a member.,3
683,student_club,member,last_name,The last name of the member.,Stores the last name of a member.,3
684,student_club,member,email,The email address of the member.,Stores the email address of each member.,4
685,student_club,member,position,The role or title the member holds within the club.,Indicates the role or standing of a member within the organization.,3
686,student_club,member,t_shirt_size,The size of the t-shirt that the member prefers.,Stores the T-shirt size of each member.,2
687,student_club,member,phone,The primary phone number to contact the member.,Stores the phone number of a member.,2
688,student_club,member,zip,The zip code of the member's hometown.,Stores the zip code of the member's address.,2
689,student_club,member,link_to_major,The unique identifier for the major associated with the member. References the Major table.,"Identifies the major of a member, referencing the major_id in the major table.",4
690,student_club,zip_code,zip_code,The ZIP code itself. A five-digit number identifying a US post office or delivery area.,"The zip code column contains the unique zip code for a specific location, enabling the identification of cities, counties, and states.",3
691,student_club,zip_code,type,"The classification of the ZIP code, such as Standard, PO Box, or Unique.","Indicates the type of zip code, such as ""Standard"", ""Unique"", ""PO Box"", etc.",3
692,student_club,zip_code,city,The city to which the ZIP code pertains.,Stores the name of the city associated with a particular zip code.,4
693,student_club,zip_code,county,The county to which the ZIP pertains.,Stores the name of the county associated with a given zip code.,3
694,student_club,zip_code,state,The name of the state to which the ZIP pertains.,The state column indicates the full name of the state or territory associated with a particular zip code.,4
695,student_club,zip_code,short_state,The standard two-letter abbreviation of the state.,Abbreviation for the state or territory associated with a zip code.,3
696,superhero,gender,id,Unique identifier for the gender.,The primary key used to uniquely identify each gender option.,3
697,superhero,gender,gender,The name of the gender of the superhero.,"The ""gender"" column identifies the gender of a superhero, with options such as Male, Female, or N/A.",3
698,superhero,superpower,id,This is the unique identifier for each superpower.,Unique identifier for each superpower.,4
699,superhero,superpower,power_name,The name of the superpower.,The power_name column contains the name or title of a superpower.,3
700,superhero,publisher,id,The unique identifier of the publisher.,"The ""id"" column serves as a unique identifier for each publisher, acting as a primary key to ensure each publisher entry has a distinct reference.",4
701,superhero,publisher,publisher_name,The name of the publisher.,Stores the name of a publisher.,4
702,superhero,superhero,id,This is the unique identifier for each superhero.,Unique identifier for each superhero.,4
703,superhero,superhero,superhero_name,The name of the superhero.,Stores the name or alias of a superhero.,3
704,superhero,superhero,full_name,The full name of the superhero.,"Stores the full name of the superhero, if available.",3
705,superhero,superhero,gender_id,The identifier for the gender of the superhero.,Identifies the gender of the superhero.,4
706,superhero,superhero,eye_colour_id,The identifier for the superhero's eye color.,"Identifies the eye color of each superhero, referencing the color's unique ID from the 'colour' table.",3
707,superhero,superhero,hair_colour_id,The identifier for the superhero's hair color.,"Identifies the hair color of a superhero, referencing a unique ID from the 'colour' table.",3
708,superhero,superhero,skin_colour_id,The ID of the superhero's skin color.,"Identifies the skin color of a superhero, referencing the ID from the color table.",3
709,superhero,superhero,race_id,The identifier for the superhero's race.,The race_id column is a foreign key that references the race table and is used to identify the race of each superhero.,3
710,superhero,superhero,publisher_id,The identifier for the publisher associated with the superhero.,Identifies the publisher associated with a superhero.,2
711,superhero,superhero,alignment_id,The id of the superhero's alignment. This references the id in the alignment table.,"Identifies the alignment of a superhero, referencing the alignment table to describe a superhero's moral or ethical standpoint.",3
712,superhero,superhero,height_cm,The height of the superhero in centimeters.,Stores the height of superheroes in centimeters.,4
713,superhero,superhero,weight_kg,The weight of the superhero in kilograms.,Stores the weight of each superhero in kilograms.,3
714,superhero,colour,id,Unique identifier for each color.,"The 'id' column serves as a unique identifier for each colour, acting as a primary key to ensure distinct and consistent referencing across the database.",4
715,superhero,colour,colour,The name of the colour.,"The ""colour"" column stores various colors associated with superheroes in the database. It is used to describe the eye, hair, and skin colors of superheroes, providing a detailed physical description of their appearance.",3
716,superhero,attribute,id,The unique identifier of the attribute.,Primary key for uniquely identifying each attribute.,4
717,superhero,attribute,attribute_name,The name of the attribute.,"Lists the various attributes that superheroes may possess, such as intelligence, strength, speed, etc.",3
