,question_id,sql_gold,sql_pred,execution_accuracy,db_id,used_metadata
656,659,SELECT COUNT(Id) FROM tags WHERE Count BETWEEN 5000 AND 7000,"
SQL Query:

SELECT COUNT(*)
FROM tags
WHERE Count BETWEEN 5000 AND 7000;",0,codebase_community,bird_metadata
657,660,SELECT OwnerUserId FROM posts WHERE FavoriteCount = ( SELECT MAX(FavoriteCount) FROM posts ),"
SELECT OwnerUserId FROM posts ORDER BY Score DESC LIMIT 1;",1,codebase_community,bird_metadata
658,661,SELECT Age FROM users WHERE Reputation = ( SELECT MAX(Reputation) FROM users ),"
SQL Query:
sql
SELECT Age
FROM users
ORDER BY Reputation DESC
LIMIT 1;
",0,codebase_community,bird_metadata
659,662,"SELECT COUNT(T1.Id) FROM posts AS T1 INNER JOIN votes AS T2 ON T1.Id = T2.PostId WHERE T2.BountyAmount = 50 AND STRFTIME('%Y', T2.CreationDate) = '2011'","
SQL Query:

SELECT COUNT(*)
FROM posts
JOIN votes ON posts.Id = votes.PostId
WHERE YEAR(posts.CreaionDate) = 2011 AND votes.BountyAmount = 50;",0,codebase_community,bird_metadata
660,663,SELECT Id FROM users WHERE Age = ( SELECT MIN(Age) FROM users ),"
SELECT Id FROM users ORDER BY Age ASC LIMIT 1;",0,codebase_community,bird_metadata
661,664,SELECT Score FROM posts WHERE Id = ( SELECT ExcerptPostId FROM tags ORDER BY Count DESC LIMIT 1 ),"
SELECT Score
FROM posts
WHERE Id = (
    SELECT PostId
    FROM postLinks
    WHERE RelatedPostId = (
        SELECT Id
        FROM posts
        WHERE TagName = (
            SELECT TagName
            FROM tags
            ORDER BY Count DESC
            LIMIT 1
        )
    )
)
LIMIT 1;",0,codebase_community,bird_metadata
662,665,"SELECT CAST(COUNT(T1.Id) AS REAL) / 12 FROM postLinks AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.AnswerCount <= 2 AND STRFTIME('%Y', T1.CreationDate) = '2010'","
SELECT AVG(COUNT(Id)) as average_monthly_links
FROM postLinks
WHERE CreationDate >= '2010-01-01' AND CreationDate < '2011-01-01'
GROUP BY DATE_TRUNC('month', CreationDate)
HAVING COUNT(posts.Id) <= 2
JOIN posts ON postLinks.PostId = posts.Id;",0,codebase_community,bird_metadata
663,666,SELECT T2.Id FROM votes AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T1.UserId = 1465 ORDER BY T2.FavoriteCount DESC LIMIT 1,"
SELECT MAX(p.Id)
FROM posts p
JOIN votes v ON p.Id = v.PostId
WHERE v.UserId = 1465;",0,codebase_community,bird_metadata
664,667,SELECT T1.Title FROM posts AS T1 INNER JOIN postLinks AS T2 ON T2.PostId = T1.Id ORDER BY T1.CreaionDate LIMIT 1,"
SELECT Title
FROM posts
WHERE Id = (
    SELECT PostId
    FROM postLinks
    ORDER BY CreationDate ASC
    LIMIT 1
);",0,codebase_community,bird_metadata
665,668,SELECT T1.DisplayName FROM users AS T1 INNER JOIN badges AS T2 ON T1.Id = T2.UserId GROUP BY T1.DisplayName ORDER BY COUNT(T1.Id) DESC LIMIT 1,"
SELECT users.DisplayName
FROM users
JOIN badges ON users.Id = badges.UserId
GROUP BY users.Id
ORDER BY COUNT(badges.Id) DESC
LIMIT 1;",1,codebase_community,bird_metadata
666,669,SELECT T2.CreationDate FROM users AS T1 INNER JOIN votes AS T2 ON T1.Id = T2.UserId WHERE T1.DisplayName = 'chl' ORDER BY T2.CreationDate LIMIT 1,"
SELECT MIN(CreationDate) FROM votes WHERE UserId = (SELECT Id FROM users WHERE DisplayName = 'chl')",1,codebase_community,bird_metadata
667,670,"SELECT T2.CreaionDate FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.Age IS NOT NULL ORDER BY T1.Age, T2.CreaionDate LIMIT 1","
SELECT MIN(CreationDate) FROM posts WHERE OwnerUserId IN (SELECT Id FROM users WHERE Age = (SELECT MIN(Age) FROM users));",0,codebase_community,bird_metadata
668,671,SELECT T1.DisplayName FROM users AS T1 INNER JOIN badges AS T2 ON T1.Id = T2.UserId WHERE T2.`Name` = 'Autobiographer' ORDER BY T2.Date LIMIT 1,"
SELECT users.DisplayName
FROM users
JOIN badges ON users.Id = badges.UserId
WHERE badges.Name = 'Autobiographer'
ORDER BY badges.Date
LIMIT 1;",1,codebase_community,bird_metadata
669,672,SELECT COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.Location = 'United Kingdom' AND T2.FavoriteCount >= 4,"
SQL Query:


SELECT COUNT(DISTINCT users.Id)
FROM users
JOIN posts ON users.Id = posts.OwnerUserId
WHERE users.Location = 'United Kingdom'
GROUP BY users.Id
HAVING SUM(posts.FavoriteCount) >= 4;
",0,codebase_community,bird_metadata
670,673,SELECT AVG(PostId) FROM votes WHERE UserId IN ( SELECT Id FROM users WHERE Age = ( SELECT MAX(Age) FROM users ) ),"
SQL Query:


SELECT AVG(v.PostId) as average_posts_voted
FROM users u
JOIN votes v ON u.Id = v.UserId
WHERE u.CreationDate = (SELECT MIN(CreationDate) FROM users)
",0,codebase_community,bird_metadata
671,674,SELECT DisplayName FROM users WHERE Reputation = ( SELECT MAX(Reputation) FROM users ),"
SELECT DisplayName FROM users ORDER BY Reputation DESC LIMIT 1;",1,codebase_community,bird_metadata
672,675,SELECT COUNT(id) FROM users WHERE Reputation > 2000 AND Views > 1000,"
SQL Query:

SELECT COUNT(*)
FROM users
WHERE Reputation > 2000 AND Views > 1000;",0,codebase_community,bird_metadata
673,676,SELECT DisplayName FROM users WHERE Age BETWEEN 19 AND 65,"
SQL Query:

SELECT DisplayName
FROM users
WHERE Age >= 18;
",0,codebase_community,bird_metadata
674,677,"SELECT COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T2.CreaionDate) = '2010' AND T1.DisplayName = 'Jay Stevens'","
SELECT COUNT(*) FROM posts WHERE OwnerDisplayName = 'Jay Stevens' AND CreationDate BETWEEN '2010-01-01' AND '2010-12-31';",0,codebase_community,bird_metadata
675,678,"SELECT T2.Id, T2.Title FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.DisplayName = 'Harvey Motulsky' ORDER BY T2.ViewCount DESC LIMIT 1","
SELECT Id, Title FROM posts WHERE OwnerDisplayName = 'Harvey Motulsky' ORDER BY ViewCount DESC LIMIT 1;",0,codebase_community,bird_metadata
676,679,"SELECT T1.Id, T2.Title FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId ORDER BY T2.Score DESC LIMIT 1","
SELECT Id, Title FROM posts ORDER BY Score DESC LIMIT 1;",0,codebase_community,bird_metadata
677,680,SELECT AVG(T2.Score) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.DisplayName = 'Stephen Turner',"
SELECT AVG(Score) FROM posts WHERE OwnerDisplayName = 'Stephen Turner';",0,codebase_community,bird_metadata
678,681,"SELECT T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T2.CreaionDate) = '2011' AND T2.ViewCount > 20000","
SQL Query:


SELECT DISTINCT users.DisplayName
FROM users
JOIN posts ON users.Id = posts.OwnerUserId
WHERE posts.ViewCount > 20000 AND YEAR(posts.CreaionDate) = 2011;
",0,codebase_community,bird_metadata
679,682,"SELECT T2.OwnerUserId, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T1.CreationDate) = '2010' ORDER BY T2.FavoriteCount DESC LIMIT 1","
SQL Query:

SELECT posts.Id, users.DisplayName
FROM posts
JOIN users ON posts.OwnerUserId = users.Id
WHERE posts.CreaionDate >= '2010-01-01' AND posts.CreaionDate < '2011-01-01'
ORDER BY posts.Score DESC
LIMIT 1;
",0,codebase_community,bird_metadata
680,683,"SELECT CAST(SUM(IIF(STRFTIME('%Y', T2.CreaionDate) = '2011' AND T1.Reputation > 1000, 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId","
SQL Query:


WITH posts_with_owner_reputation AS (
    SELECT
        p.Id AS PostId,
        u.Reputation AS OwnerReputation
    FROM
        posts p
    JOIN
        users u ON p.OwnerUserId = u.Id
    WHERE
        u.CreationDate >= '2011-01-01' AND u.CreationDate < '2012-01-01'
)
SELECT
    COUNT(*) * 100.0 / (SELECT COUNT(*) FROM posts) AS Percentage
FROM
    posts_with_owner_reputation
WHERE
    OwnerReputation > 1000;
",0,codebase_community,bird_metadata
681,684,"SELECT CAST(SUM(IIF(Age BETWEEN 13 AND 18, 1, 0)) AS REAL) * 100 / COUNT(Id) FROM users","
SELECT (COUNT(*) FILTER (WHERE Age BETWEEN 13 AND 19) * 100.0 / COUNT(*))::numeric(5,2) AS ""Percentage of Teenage Users"" FROM users;",0,codebase_community,bird_metadata
682,685,"SELECT T2.ViewCount, T3.DisplayName FROM postHistory AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id INNER JOIN users AS T3 ON T2.LastEditorUserId = T3.Id WHERE T1.Text = 'Computer Game Datasets'","
SELECT posts.Views, users.DisplayName
FROM posts
JOIN users ON posts.LastEditorUserId = users.Id
WHERE posts.Title = 'Computer Game Datasets';",0,codebase_community,bird_metadata
683,686,SELECT Id FROM posts WHERE ViewCount > ( SELECT AVG(ViewCount) FROM posts ),"
SQL Query:

SELECT COUNT(*)
FROM posts
WHERE ViewCount > (SELECT AVG(ViewCount) FROM posts);",0,codebase_community,bird_metadata
684,687,SELECT COUNT(T2.Id) FROM posts AS T1 INNER JOIN comments AS T2 ON T1.Id = T2.PostId GROUP BY T1.Id ORDER BY SUM(T1.Score) DESC LIMIT 1,"
SELECT COUNT(*) FROM comments WHERE PostId = (SELECT Id FROM posts ORDER BY Score DESC LIMIT 1);",0,codebase_community,bird_metadata
685,688,SELECT COUNT(Id) FROM posts WHERE ViewCount > 35000 AND CommentCount = 0,"
SELECT COUNT(*) FROM posts WHERE ViewCount > 35000 AND CommentCount = 0;",1,codebase_community,bird_metadata
686,689,"SELECT T2.DisplayName, T2.Location FROM posts AS T1 INNER JOIN users AS T2 ON T1.OwnerUserId = T2.Id WHERE T2.Id = 183 ORDER BY T1.LastEditDate DESC LIMIT 1","
SELECT users.DisplayName, users.Location
FROM users
JOIN posts ON users.Id = posts.LastEditorUserId
WHERE posts.Id = 183;",0,codebase_community,bird_metadata
687,690,SELECT T1.Name FROM badges AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T2.DisplayName = 'Emmett' ORDER BY T1.Date DESC LIMIT 1,"
SELECT Name
FROM badges
WHERE UserId = (SELECT Id FROM users WHERE DisplayName = 'Emmett')
ORDER BY Date DESC
LIMIT 1;",1,codebase_community,bird_metadata
688,691,SELECT COUNT(Id) FROM users WHERE Age BETWEEN 19 AND 65 AND UpVotes > 5000,"
SQL Query:

SELECT COUNT(*)
FROM users
WHERE Age > 18 AND UpVotes > 5000;",0,codebase_community,bird_metadata
689,692,SELECT T1.Date - T2.CreationDate FROM badges AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T2.DisplayName = 'Zolomon',"
SELECT DATEDIFF(day, u.CreationDate, b.Date) as DaysToGetBadge
FROM badges b
JOIN users u ON b.UserId = u.Id
WHERE u.DisplayName = 'Zolomon'
AND b.Name = 'The badge name';",0,codebase_community,bird_metadata
690,693,SELECT COUNT(T2.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId INNER JOIN comments AS T3 ON T3.PostId = T2.Id ORDER BY T1.CreationDate DESC LIMIT 1,"
SELECT COUNT(DISTINCT posts.Id) AS PostCount, COUNT(DISTINCT comments.Id) AS CommentCount
FROM users
JOIN posts ON users.Id = posts.OwnerUserId
JOIN comments ON users.Id = comments.UserId
WHERE users.CreationDate = (SELECT MAX(CreationDate) FROM users)






































































































































































































































































































































































































































",0,codebase_community,bird_metadata
691,694,"SELECT T3.Text, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId INNER JOIN comments AS T3 ON T2.Id = T3.PostId WHERE T2.Title = 'Analysing wind data with R' ORDER BY T1.CreationDate DESC LIMIT 1","
SQL Query:


SELECT c.Text, c.UserDisplayName
FROM comments c
JOIN posts p ON c.PostId = p.Id
WHERE p.Title = 'Analysing wind data with R'
ORDER BY c.CreationDate DESC
LIMIT 1;
",0,codebase_community,bird_metadata
692,695,SELECT COUNT(id) FROM badges WHERE `Name` = 'Citizen Patrol',"
SELECT COUNT(DISTINCT UserId) FROM badges WHERE Name = 'Citizen Patrol';",1,codebase_community,bird_metadata
693,696,SELECT COUNT(Id) FROM tags WHERE TagName = 'careers',"
SELECT COUNT(*) FROM posts
JOIN postTags ON posts.Id = postTags.PostId
WHERE postTags.TagId = (SELECT Id FROM tags WHERE TagName = 'careers');",0,codebase_community,bird_metadata
694,697,"SELECT Reputation, Views FROM users WHERE DisplayName = 'Jarrod Dixon'","
SELECT Reputation, Views FROM users WHERE DisplayName = 'Jarrod Dixon';",1,codebase_community,bird_metadata
695,698,"SELECT CommentCount, AnswerCount FROM posts WHERE Title = 'Clustering 1D data'","
SELECT COUNT(*) FROM comments WHERE PostId IN (SELECT Id FROM posts WHERE Title = 'Clustering 1D data')
UNION ALL
SELECT COUNT(*) FROM postHistory WHERE PostId IN (SELECT Id FROM posts WHERE Title = 'Clustering 1D data') AND PostHistoryTypeId = 2;",0,codebase_community,bird_metadata
696,699,SELECT CreationDate FROM users WHERE DisplayName = 'IrishStat',"
SELECT CreationDate FROM users WHERE DisplayName = 'IrishStat';",1,codebase_community,bird_metadata
697,700,SELECT COUNT(id) FROM votes WHERE BountyAmount >= 30,"
SELECT COUNT(*) FROM posts
JOIN votes ON posts.Id = votes.PostId
WHERE votes.BountyAmount > 30;",1,codebase_community,bird_metadata
698,701,SELECT CAST(SUM(CASE WHEN T2.Score >= 50 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.Id) FROM users T1 INNER JOIN posts T2 ON T1.Id = T2.OwnerUserId INNER JOIN ( SELECT MAX(Reputation) AS max_reputation FROM users ) T3 ON T1.Reputation = T3.max_reputation,"
SQL Query:


WITH MostInfluentialUser AS (
    SELECT UserId
    FROM users
    ORDER BY Reputation DESC
    LIMIT 1
),
PostsByMostInfluentialUser AS (
    SELECT COUNT(*) AS TotalPosts, SUM(CASE WHEN Score > 50 THEN 1 ELSE 0 END) AS HighScorePosts
    FROM posts
    WHERE OwnerUserId = (SELECT UserId FROM MostInfluentialUser)
)
SELECT (HighScorePosts * 100.0 / TotalPosts) AS Percentage
FROM PostsByMostInfluentialUser;
",0,codebase_community,bird_metadata
699,702,SELECT COUNT(id) FROM posts WHERE Score < 20,"
SELECT COUNT(*) FROM posts WHERE Score < 20;",1,codebase_community,bird_metadata
700,703,SELECT COUNT(id) FROM tags WHERE Count <= 20 AND Id < 15,"
SELECT COUNT(*) FROM tags WHERE Id < 15 AND Count <= 20;",1,codebase_community,bird_metadata
701,704,"SELECT ExcerptPostId, WikiPostId FROM tags WHERE TagName = 'sample'","
SQL Query:

SELECT ExcerptPostId, WikiPostId FROM tags WHERE TagName = 'sample';
",0,codebase_community,bird_metadata
702,705,"SELECT T2.Reputation, T2.UpVotes FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Text = 'fine, you win :)'","
SELECT users.Reputation, users.UpVotes
FROM users
JOIN comments ON users.Id = comments.UserId
WHERE comments.Text = 'fine, you win :)';",1,codebase_community,bird_metadata
703,706,SELECT T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.Title LIKE '%linear regression%',"
SELECT Text FROM comments WHERE PostId IN (SELECT Id FROM posts WHERE Title LIKE '%linear regression%');",1,codebase_community,bird_metadata
704,707,SELECT Text FROM comments WHERE PostId IN ( SELECT Id FROM posts WHERE ViewCount BETWEEN 100 AND 150 ) ORDER BY Score DESC LIMIT 1,"
SELECT comments.Text, MAX(comments.Score)
FROM comments
JOIN posts ON comments.PostId = posts.Id
WHERE posts.ViewCount BETWEEN 100 AND 150;",0,codebase_community,bird_metadata
705,708,"SELECT T2.CreationDate, T2.Age FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.text LIKE '%http://%'","
SELECT users.CreationDate, users.Age
FROM users
JOIN comments ON users.Id = comments.UserId
WHERE comments.WebsiteUrl IS NOT NULL;",0,codebase_community,bird_metadata
706,709,SELECT COUNT(T1.Id) FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.ViewCount < 5 AND T2.Score = 0,"
SQL Query:

SELECT COUNT(DISTINCT comments.PostId)
FROM comments
JOIN posts ON comments.PostId = posts.Id
WHERE comments.Score = 0 AND posts.ViewCount < 5;",0,codebase_community,bird_metadata
707,710,SELECT COUNT(T1.id) FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.CommentCount = 1 AND T2.Score = 0,"
SQL Query:


SELECT COUNT(*)
FROM posts
JOIN comments ON posts.Id = comments.PostId
WHERE posts.CommentCount = 1 AND comments.Score = 0;
",0,codebase_community,bird_metadata
708,711,SELECT COUNT(T1.id) FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Score = 0 AND T2.Age = 40,"
SELECT COUNT(DISTINCT users.Id)
FROM users
JOIN comments ON users.Id = comments.UserId
WHERE comments.Score = 0 AND users.Age = 40;",0,codebase_community,bird_metadata
709,712,"SELECT T2.Id, T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.Title = 'Group differences on a five point Likert item'","
SELECT PostId, Text
FROM comments
WHERE PostId IN (
    SELECT Id
    FROM posts
    WHERE Title = 'Group differences on a five point Likert item'
);",1,codebase_community,bird_metadata
710,713,SELECT T2.UpVotes FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Text = 'R is also lazy evaluated.',"
SELECT votes.UpVotes
FROM users
JOIN comments ON users.Id = comments.UserId
JOIN votes ON users.Id = votes.UserId
WHERE comments.Text = 'R is also lazy evaluated.';",0,codebase_community,bird_metadata
711,714,SELECT T1.Text FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T2.DisplayName = 'Harvey Motulsky',"
SELECT comments.Text
FROM comments
JOIN users ON comments.UserId = users.Id
WHERE users.DisplayName = 'Harvey Motulsky';",1,codebase_community,bird_metadata
712,715,SELECT T2.DisplayName FROM comments AS T1 INNER JOIN users AS T2 ON T1.UserId = T2.Id WHERE T1.Score BETWEEN 1 AND 5 AND T2.DownVotes = 0,"
SQL Query:


SELECT UserDisplayName
FROM comments
WHERE Score BETWEEN 1 AND 5
AND UserId IN (
    SELECT Id
    FROM users
    WHERE DownVotes = 0
);
",0,codebase_community,bird_metadata
713,716,"SELECT CAST(SUM(IIF(T1.UpVotes = 0, 1, 0)) AS REAL) / COUNT(T1.Id) AS per FROM users AS T1 INNER JOIN comments AS T2 ON T1.Id = T2.UserId WHERE T2.Score BETWEEN 5 AND 10","
SELECT
    (
        (
            SELECT
                COUNT(*)
            FROM
                comments
                JOIN users ON comments.UserId = users.Id
            WHERE
                comments.Score BETWEEN 5 AND 10
                AND users.UpVotes = 0
        ) * 100.0
    ) /
    (
        SELECT
            COUNT(*)
        FROM
            comments
        WHERE
            comments.Score BETWEEN 5 AND 10
    ) AS Percentage
;",0,codebase_community,bird_metadata
714,717,SELECT T3.power_name FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T2.power_id = T3.id WHERE T1.superhero_name = '3-D Man',"
SELECT superpower.power_name
FROM superpower
JOIN hero_power ON superpower.id = hero_power.power_id
JOIN superhero ON hero_power.hero_id = superhero.id
WHERE superhero.superhero_name = '3-D Man';",1,superhero,bird_metadata
715,718,SELECT COUNT(T1.hero_id) FROM hero_power AS T1 INNER JOIN superpower AS T2 ON T1.power_id = T2.id WHERE T2.power_name = 'Super Strength',"
SELECT COUNT(*) FROM superhero
JOIN hero_power ON superhero.id = hero_power.hero_id
JOIN superpower ON hero_power.power_id = superpower.id
WHERE superpower.power_name = 'Super Strength';",1,superhero,bird_metadata
716,719,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T2.power_id = T3.id WHERE T3.power_name = 'Super Strength' AND T1.height_cm > 200,"
SELECT COUNT(*) FROM superhero
JOIN hero_power ON superhero.id = hero_power.hero_id
JOIN superpower ON hero_power.power_id = superpower.id
WHERE superpower.power_name = 'Super Strength' AND superhero.height_cm > 200;",1,superhero,bird_metadata
717,720,SELECT DISTINCT T1.full_name FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id GROUP BY T1.full_name HAVING COUNT(T2.power_id) > 15,"
SELECT superhero.full_name
FROM superhero
JOIN hero_power ON superhero.id = hero_power.hero_id
GROUP BY superhero.full_name
HAVING COUNT(hero_power.power_id) > 15;",1,superhero,bird_metadata
718,721,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.eye_colour_id = T2.id WHERE T2.colour = 'Blue',"
SELECT COUNT(*) FROM superhero WHERE eye_colour_id = (SELECT id FROM colour WHERE colour = 'blue');",0,superhero,bird_metadata
719,722,SELECT T2.colour FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.skin_colour_id = T2.id WHERE T1.superhero_name = 'Apocalypse',"
SELECT colour
FROM colour
WHERE id = (
    SELECT skin_colour_id
    FROM superhero
    WHERE superhero_name = 'Apocalypse'
);",1,superhero,bird_metadata
720,723,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T2.power_id = T3.id INNER JOIN colour AS T4 ON T1.eye_colour_id = T4.id WHERE T3.power_name = 'Agility' AND T4.colour = 'Blue',"
SELECT COUNT(*) FROM superhero
JOIN hero_power ON superhero.id = hero_power.hero_id
JOIN superpower ON hero_power.power_id = superpower.id
JOIN colour ON superhero.eye_colour_id = colour.id
WHERE colour.colour = 'blue' AND superpower.power_name = 'Agility';",0,superhero,bird_metadata
721,724,SELECT T1.superhero_name FROM superhero AS T1 INNER JOIN colour AS T2 ON T1.eye_colour_id = T2.id INNER JOIN colour AS T3 ON T1.hair_colour_id = T3.id WHERE T2.colour = 'Blue' AND T3.colour = 'Blond',"
SELECT superhero_name FROM superhero
JOIN colour AS eye_colour ON superhero.eye_colour_id = eye_colour.id
JOIN colour AS hair_colour ON superhero.hair_colour_id = hair_colour.id
WHERE eye_colour.colour = 'blue' AND hair_colour.colour = 'blond';",0,superhero,bird_metadata
722,725,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'Marvel Comics',"
SELECT COUNT(*) FROM superhero WHERE publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics');",1,superhero,bird_metadata
723,726,SELECT T1.full_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'Marvel Comics' ORDER BY T1.height_cm DESC LIMIT 1,"
SELECT full_name FROM superhero
WHERE publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics')
ORDER BY height_cm DESC
LIMIT 1;",1,superhero,bird_metadata
724,727,SELECT T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T1.superhero_name = 'Sauron',"
SELECT publisher_name FROM publisher
JOIN superhero ON publisher.id = superhero.publisher_id
WHERE superhero_name = 'Sauron';",1,superhero,bird_metadata
725,728,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN colour AS T3 ON T1.eye_colour_id = T3.id WHERE T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Blue',"
SELECT COUNT(*) FROM superhero
JOIN colour ON superhero.eye_colour_id = colour.id
WHERE superhero.publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics') AND colour.colour = 'blue';",0,superhero,bird_metadata
726,729,SELECT AVG(T1.height_cm) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'Marvel Comics',"
SELECT AVG(height_cm) FROM superhero WHERE publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'Marvel Comics');",1,superhero,bird_metadata
727,730,SELECT CAST(COUNT(CASE WHEN T3.power_name = 'Super Strength' THEN T1.id ELSE NULL END) AS REAL) * 100 / COUNT(T1.id) FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T2.power_id = T3.id INNER JOIN publisher AS T4 ON T1.publisher_id = T4.id WHERE T4.publisher_name = 'Marvel Comics',"
SQL Query:


WITH superheroes_from_marvel AS (
  SELECT s.id, s.superhero_name
  FROM superhero s
  JOIN publisher p ON s.publisher_id = p.id
  WHERE p.publisher_name = 'Marvel Comics'
),
superheroes_with_super_strength AS (
  SELECT hp.hero_id
  FROM hero_power hp
  JOIN superpower sp ON hp.power_id = sp.id
  WHERE sp.power_name = 'Super Strength'
),
superheroes_with_super_strength_from_marvel AS (
  SELECT ss.hero_id
  FROM superheroes_with_super_strength ss
  JOIN superheroes_from_marvel sm ON ss.hero_id = sm.id
)
SELECT
  ROUND(
    (COUNT(ssmfm.hero_id) * 100.0) / (SELECT COUNT(*) FROM superheroes_from_marvel),
    2
  ) AS percentage
FROM superheroes_with_super_strength_from_marvel ssmfm;
",0,superhero,bird_metadata
728,731,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id WHERE T2.publisher_name = 'DC Comics',"
SELECT COUNT(*) FROM superhero WHERE publisher_id = (SELECT id FROM publisher WHERE publisher_name = 'DC Comics');",1,superhero,bird_metadata
729,732,SELECT T2.publisher_name FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN hero_attribute AS T3 ON T1.id = T3.hero_id INNER JOIN attribute AS T4 ON T3.attribute_id = T4.id WHERE T4.attribute_name = 'Speed' ORDER BY T3.attribute_value LIMIT 1,"
SELECT publisher_name
FROM publisher
WHERE id = (
    SELECT publisher_id
    FROM superhero
    WHERE id = (
        SELECT hero_id
        FROM hero_attribute
        WHERE attribute_id = (
            SELECT id
            FROM attribute
            WHERE attribute_name = 'speed'
        )
        ORDER BY attribute_value ASC
        LIMIT 1
    )
)
LIMIT 1;",0,superhero,bird_metadata
730,733,SELECT COUNT(T1.id) FROM superhero AS T1 INNER JOIN publisher AS T2 ON T1.publisher_id = T2.id INNER JOIN colour AS T3 ON T1.eye_colour_id = T3.id WHERE T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Gold',"
SELECT COUNT(*) FROM superhero
JOIN colour ON superhero.eye_colour_id = colour.id
JOIN publisher ON superhero.publisher_id = publisher.id
WHERE colour.colour = 'gold' AND publisher.publisher_name = 'Marvel Comics';",0,superhero,bird_metadata
